ANO_EDITAL;EDITAL;NAT_OBJETO;DESC_OBJETO;CAT_OBJETO;NOME_LICITANTE;CNPJ;CPF;VL_PROPOSTA;OBS
2018;PPS12000327/2018;2;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA;38;RCA SERVIÇOS GERAIS LTDA;4,54467E+12;;3.654.000,00;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA
2018;PPS12000327/2018;2;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA;38;PROVAC SERVIÇOS LTDA;5,04004E+13;;3.689.820,00;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA
2018;PPS12000327/2018;2;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA;38;SAMHI SANEAMENTO MÃO DE OBRA E HIGIENIZAÇÃO LTDA;3,20623E+12;;3.720.000,00;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA
2018;PPS12000327/2018;2;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA;38;HIGIENIX HIGIENIZAÇÃO E SERVIÇOS LTDA;9,21271E+12;;3.761.940,00;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA
2018;PPS12000327/2018;2;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA;38;ALFER PRESTADORA DE SERVIÇOS LTDA-EPP;1,45662E+12;;3.799.050,00;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA
2018;PPS12000327/2018;2;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA;38;A T S - TERCEIRIZAÇÃO DE MÃO DE OBRA LTDA.;7,47396E+12;;4.300.284,00;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA
2018;PPS12000327/2018;2;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA;38;GUIMA CONSECO CONTRUÇÃO, SERVIÇOS E COMÉRCIO LTDA;5,95196E+13;;4.548.788,40;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA
2018;PPS12000327/2018;2;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA;38;AMA SERVIÇOS LTDA;6,90392E+13;;4.553.814,60;CONSERVAÇÃO E LIMPEZA UNIDADE CATANDUVA
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;SEAL SEGURANÇA ALTERNATIVA EIRELI;3,94969E+12;;2.785.200,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;SELETIVA SEGURANÇA E VIGILÂNCIA EIRELI-EPP;2,74143E+13;;2.791.200,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;SNS SEGURANÇA EIRELI - EPP;2,1758E+13;;2.792.220,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;FLAMA SEGURANÇA EIRELI;4,99055E+12;;2.801.460,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;ESSENCIAL SISTEMA DE SEGURANÇA EIRELI;5,45768E+12;;2.802.060,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;ORPAN - ORGANIZAÇÃO PANAMERICANA DE SEGURANÇA PATRIMONIAL LTDA.;5,1371E+12;;2.806.620,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;HEDGE SEGURANÇA E VIGILÂNCIA EIRELI;1,16599E+13;;2.820.000,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;DUBBAI SEGURANÇA E VIGILANCIA LTDA;9,63498E+12;;2.841.000,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;GERTAD SEGURANÇA PATRIMONIAL EIRELI EPP;1,41173E+13;;2.891.160,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;SHIELD SEGURANÇA - EIRELI ;1,5253E+13;;2.931.900,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;CYGNUS PATRIMÔNIO SERVIÇOS DE SEGURANÇA E VIGILÂNCIA LTDA ;9,5849E+12;;2.932.044,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;SOLDIER SEGURANÇA S/S LTDA;6,58132E+11;;3.000.000,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;ARCHANGEL'S SEGURANÇA E VIGILÂNCIA EIRELI;4,93212E+12;;3.130.714,20;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;DUNBAR SERVIÇOS DE SEGURANÇA EIRELI;1,36494E+13;;3.286.800,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;SEG LIFE GESTÃO EM SEGURANÇA PRIVADA EIRELI - EPP;1,32193E+13;;3.479.999,40;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;FAQUI SEGURANÇA E VIGILANCIA ;2,42862E+12;;3.525.000,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;POWER SEGURANÇA E VIGILANCIA LTDA;5,45066E+13;;3.546.374,40;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;SUPORTE SERVIÇOS DE SEGURANÇA LTDA;6,78037E+13;;3.795.738,60;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;G I EMPRESA DE SEGURANÇA LTDA.;7,47348E+12;;4.500.000,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;PAULISTANA SEGURANÇA PATRIMONIAL LTDA. - EPP;1,35932E+13;;4.740.206,40;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;LÓGICA SEGURANÇA E VIGILÂNCIA EIRELI;5,4085E+12;;7.529.850,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000331/2018;2;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO;36;CENTURION SEGURANÇA E VIGILÂNCIA LTDA;6,76682E+13;;300.000.000,00;SERVIÇOS DE VIGILÂNCIA E SEGURANÇA PARA A UNIDADE CAMPO LIMPO
2018;PPS12000332/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS;38;SAMHI SANEAMENTO MÃO DE OBRA E HIGIENIZAÇÃO LTDA;3,20623E+12;;11.993.880,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS
2018;PPS12000332/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS;38;RCA SERVIÇOS GERAIS LTDA;4,54467E+12;;12.006.600,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS
2018;PPS12000332/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS;38;RADIAL SERVIÇOS TERCEIRIZADOS LTDA - ME;2,11822E+13;;13.121.999,40;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS
2018;PPS12000332/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS;38;A T S - TERCEIRIZAÇÃO DE MÃO DE OBRA LTDA.;7,47396E+12;;13.122.000,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS
2018;PPS12000332/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS;38;BRONZE & CARNEIRO SERVIÇOS DE LIMPEZA E ADMINISTRAÇÃO LTDA - ME;1,8896E+13;;13.140.000,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS
2018;PPS12000332/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS;38;ASSERVO MULTISSERVIÇOS LTDA;1,0644E+13;;13.242.000,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS
2018;PPS12000332/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS;38;CLEANMAX SERVIÇOS LTDA;1,39223E+12;;13.402.800,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS
2018;PPS12000332/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS;38;PROVAC SERVIÇOS LTDA;5,04004E+13;;13.548.000,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS
2018;PPS12000332/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS;38;PAINEIRAS LIMPEZA E SERVIÇOS GERAIS LTDA;5,59054E+13;;15.456.000,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS
2018;PPS12000332/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS;38;ALFER PRESTADORA DE SERVIÇOS LTDA-EPP;1,45662E+12;;15.457.200,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA A UNIDADE GUARULHOS
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;FLAMA SEGURANÇA EIRELI;4,99055E+12;;4.379.999,40;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;BLOCKER VIGILANCIA E SEGURANÇA LTDA - EPP;2,02469E+13;;4.380.000,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;SELETIVA SEGURANÇA E VIGILÂNCIA EIRELI-EPP;2,74143E+13;;4.409.400,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;ESSENCIAL SISTEMA DE SEGURANÇA EIRELI;5,45768E+12;;4.410.000,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;SEAL SEGURANÇA ALTERNATIVA EIRELI;3,94969E+12;;4.426.800,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;ALBATROZ SEGURANÇA E VIGILÂNCIA LTDA;6,67003E+13;;4.455.812,40;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;FORÇA E APOIO SEGURANÇA E VIGILÂNCIA LTDA;2,98375E+12;;4.481.820,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;ORPAN - ORGANIZAÇÃO PANAMERICANA DE SEGURANÇA PATRIMONIAL LTDA.;5,1371E+12;;4.482.000,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;FAQUI SEGURANÇA E VIGILANCIA ;2,42862E+12;;4.512.420,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;DUBBAI SEGURANÇA E VIGILANCIA LTDA;9,63498E+12;;4.523.106,60;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;COMANDO G8 SEGURANÇA PATRIMONIAL EIRELI;1,75217E+13;;4.575.721,80;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;GERTAD SEGURANÇA PATRIMONIAL EIRELI EPP;1,41173E+13;;4.601.268,60;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;HEDGE SEGURANÇA E VIGILÂNCIA EIRELI;1,16599E+13;;4.800.000,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;SUPORTE SERVIÇOS DE SEGURANÇA LTDA;6,78037E+13;;4.853.380,20;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;AÇOFORTE SEGURANÇA E VIGILÂNCIA LTDA;7,44726E+12;;4.909.200,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;ARCHANGEL'S SEGURANÇA E VIGILÂNCIA EIRELI;4,93212E+12;;4.909.358,40;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;PAULISTANA SEGURANÇA PATRIMONIAL LTDA. - EPP;1,35932E+13;;5.095.200,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;GRABER SISTEMA DE SEGURANÇA LTDA.;8,71699E+13;;5.286.304,20;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;POWER SEGURANÇA E VIGILANCIA LTDA;5,45066E+13;;5.334.000,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;CENTURION SEGURANÇA E VIGILÂNCIA LTDA;6,76682E+13;;6.031.622,40;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;SHIELD SEGURANÇA - EIRELI ;1,5253E+13;;7.500.000,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;LÓGICA SEGURANÇA E VIGILÂNCIA EIRELI;5,4085E+12;;16.474.112,40;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000333/2018;2;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO;36;SEG LIFE GESTÃO EM SEGURANÇA PRIVADA EIRELI - EPP;1,32193E+13;;19.500.000,00;SERVIÇOS DE SEGURANÇA E VIGILÂNCIA PARA A UNIDADE SANTO AMARO
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;FORÇA E APOIO SEGURANÇA E VIGILÂNCIA LTDA;2,98375E+12;;5.009.339,40;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;TEIXEIRA & CALADO SEGURANÇA LTDA-ME;1,40713E+13;;5.009.790,00;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;SELETIVA SEGURANÇA E VIGILÂNCIA EIRELI-EPP;2,74143E+13;;5.011.440,00;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;GERTAD SEGURANÇA PATRIMONIAL EIRELI EPP;1,41173E+13;;5.014.908,60;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;SNS SEGURANÇA EIRELI - EPP;2,1758E+13;;5.017.254,00;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;PAULISTANA SEGURANÇA PATRIMONIAL LTDA. - EPP;1,35932E+13;;5.605.500,00;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;SHIELD SEGURANÇA - EIRELI ;1,5253E+13;;5.605.800,00;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;ESSENCIAL SISTEMA DE SEGURANÇA EIRELI;5,45768E+12;;5.610.000,00;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;SEG LIFE GESTÃO EM SEGURANÇA PRIVADA EIRELI - EPP;1,32193E+13;;5.675.940,00;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;BLOCKER VIGILANCIA E SEGURANÇA LTDA - EPP;2,02469E+13;;5.698.200,60;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;SEAL SEGURANÇA ALTERNATIVA EIRELI;3,94969E+12;;5.833.800,00;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;POWER SEGURANÇA E VIGILANCIA LTDA;5,45066E+13;;6.138.458,40;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000336/2018;2;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI;36;CENTURION SEGURANÇA E VIGILÂNCIA LTDA;6,76682E+13;;7.500.000,00;SERVIÇOS DE VIGILANCIA E SEGURANÇA PATRIMONIAL PARA UNIDADE BIRIGUI
2018;PPS12000344/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS;38;RCA SERVIÇOS GERAIS LTDA;4,54467E+12;;6.779.700,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS
2018;PPS12000344/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS;38;ALFER PRESTADORA DE SERVIÇOS LTDA-EPP;1,45662E+12;;6.839.400,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS
2018;PPS12000344/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS;38;SAMHI SANEAMENTO MÃO DE OBRA E HIGIENIZAÇÃO LTDA;3,20623E+12;;6.892.800,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS
2018;PPS12000344/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS;38;PROVAC SERVIÇOS LTDA;5,04004E+13;;7.500.000,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS
2018;PPS12000344/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS;38;BRONZE & CARNEIRO SERVIÇOS DE LIMPEZA E ADMINISTRAÇÃO LTDA - ME;1,8896E+13;;7.788.000,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS
2018;PPS12000344/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS;38;A T S - TERCEIRIZAÇÃO DE MÃO DE OBRA LTDA.;7,47396E+12;;8.038.811,40;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS
2018;PPS12000344/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS;38;HIGIENIX HIGIENIZAÇÃO E SERVIÇOS LTDA;9,21271E+12;;8.100.000,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS
2018;PPS12000344/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS;38;LIDERANÇA LIMPEZA E CONSERVAÇÃO LTDA.;4,8284E+11;;8.328.000,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS
2018;PPS12000344/2018;2;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS;38;GUIMA CONSECO CONTRUÇÃO, SERVIÇOS E COMÉRCIO LTDA;5,95196E+13;;8.394.000,00;SERVIÇOS DE LIMPEZA E CONSERVAÇÃO PARA O SESC SÃO CARLOS
2018;PPS12000365/2018;2;SERVIÇOS CONTINUADOS DE CONTAGEM DE PÚBLICO UNIDADE GUARULHOS;40;SD CONSULTORIA EM GESTÃO EMPRESARIAL S/A;2,03824E+13;;150.000,00;SERVIÇOS CONTINUADOS DE CONTAGEM DE PÚBLICO UNIDADE GUARULHOS
